20.18903929	19.47971694	1.754097447
12.65709065	17.47217783	1.927060574
-2.885110104	43.64791671	0.378413686
28.356015	24.32198073	1.350224833
13.05110246	26.01392135	1.62230177
-4.037126129	-0.806324586	1.949603334
27.56747662	6.561890808	0.806982286
1.101025913	8.42194107	0.51569234
11.58326194	2.611700643	0.696015319
1.082922715	39.20765289	0.18855678
41.50203131	14.95099845	0.094802924
12.11867516	31.79830794	1.589364315
22.24529491	29.31117315	1.787265392
-2.260410504	10.18306899	0.092383113
4.773838182	31.00829013	1.443506547
38.88995356	24.12164822	0.141368671
41.13722851	35.01860462	0.571893713
22.18316164	44.23881185	1.431356134
36.94847987	16.66302805	0.941249431
23.03567055	8.454577177	1.498036935
20.19438867	27.34048331	0.615491164
1.936231804	18.77864669	0.724918562
34.40567142	34.01479104	1.337024429
1.675192983	-3.92220564	1.119681412
10.0409509	41.97048569	1.961807272
9.331019445	35.04101435	1.792222703
24.87632884	39.20083679	1.887463082
22.45790437	31.41934123	1.153516596
-3.707126446	17.32654891	1.292603915
21.06014763	13.61563304	1.874269333
36.47664123	37.454274	0.74506848
24.65922876	38.62762823	1.867003217
28.42321372	5.338822897	1.307701184
-1.397422439	15.33634575	1.333863066
41.68628298	35.54750161	0.969096544
32.8374605	15.85237269	1.943571986
44.39873506	38.20737645	0.777767552
17.7370914	7.334359882	1.568846186
39.14188028	40.68558406	1.116569847
24.94340514	2.443836017	1.799426969
17.51967903	5.283616973	1.799301981
33.12927697	39.12431537	0.569900436
28.66129932	28.21399522	0.245629988
15.36592115	8.764347566	1.433339481
9.169219081	39.80994284	1.653157785
14.50132564	19.89514715	1.389610385
36.71845005	25.48148448	1.149474322
11.30210855	17.82123004	1.427591166
39.22025226	31.04278354	0.037225549
28.73882336	16.92544121	0.875640358
0.851840975	35.73408448	0.649710877
7.311405712	12.13566106	0.75138428
22.32768965	23.09600771	0.791644457
14.90654398	20.76836096	1.315061084
42.54575991	31.11742572	0.800159491
36.59356697	1.716917086	0.120933544
-0.787647384	3.194915916	0.648439841
10.08633886	-4.415950443	1.079810188
-0.231365369	2.325742822	1.262282414
37.96602057	43.71108156	1.141676855
44.84251073	22.67707867	1.03091691
11.5341033	16.50008992	0.983612507
-1.448145804	39.38696078	0.129267182
16.80924779	36.33147533	0.789069368
25.67374409	35.93203675	1.772470078
41.55558137	4.5392324	0.517164503
39.89328424	24.66809302	1.007680164
25.64047944	35.97111211	1.063778339
5.103754827	17.69467328	0.85582184
43.30263748	26.00275271	1.390779904
31.0082306	12.34475951	1.033980841
22.8347316	2.824760956	1.124112091
29.74016446	16.32277679	1.672540841
31.56935331	13.0015521	0.908424744
14.31949493	33.77773211	1.468542211
16.51389225	29.68762871	1.890426974
34.21162991	30.27859291	0.218668479
14.49653286	24.54523652	0.918760096
-2.483000663	6.434379201	1.668378122
-4.217765365	38.18554325	0.156138106
28.4521295	20.01056621	0.435987598
23.58078627	1.109457546	1.342332466
24.97927741	-2.201192131	0.112686037
2.62503185	-4.018946662	0.870351091
36.61107376	25.86950857	1.040258831
38.19341115	-0.115104092	1.816104406
0.400834707	20.8498379	0.286312044
22.96852862	-4.771018803	1.533363997
37.43546132	40.84106351	1.97393655
20.25665509	8.571081221	0.201501024
20.39244154	24.28045629	1.525774192
-0.851867544	28.07980965	1.033958029
3.552400876	41.92789322	1.180966354
17.03173404	42.09594652	1.311827641
17.59728546	36.98487104	1.065247005
22.69435329	29.0032765	0.734379811
6.96453031	23.94617462	1.733774109
15.33883801	0.630757051	0.887691673
10.00922006	15.06934269	1.666727127
15.18143314	14.50879691	0.720897787
2.012767963	8.006509706	0.173630202
16.46986685	7.864139238	0.595110768
16.24292059	0.960362971	0.990133848
30.32036138	7.178668634	1.570140164
-1.295521157	14.69417135	0.006788246
6.033844597	-4.934971565	0.378359342
2.124202741	8.403799956	0.349784131
1.93244858	24.94428052	1.802115811
41.96898829	6.059222797	0.965342751
13.8005558	21.18900185	0.529745187
-1.582138976	16.81635387	0.347706075
-3.694644592	42.7339137	0.86119304
43.07792866	33.1207242	0.014697322
29.00193202	30.29753771	1.290257573
22.61549223	5.905436489	1.544732427
6.40141618	13.54323595	1.781857642
37.81884539	15.12167749	0.636038235
25.43177153	40.50976133	1.818196376
24.57972045	11.62857037	1.706127258
17.11989465	40.21777391	0.066358812
21.62132413	30.82486733	0.358603688
11.82664629	4.385647429	0.643854366
15.19283556	22.42831499	0.097477186
22.63660666	8.740570242	0.483003483
7.15725897	2.707972459	1.912832722
41.78306878	35.93572186	1.456523696
3.790586414	13.01854885	0.377579945
-4.940080158	10.82097569	1.399233973
26.26275901	22.15310877	0.878074407
9.371363374	20.08295534	1.523092371
33.12040244	23.80279507	1.495325675
27.2767253	1.160975916	1.00879572
12.36306564	-0.39261576	0.295698936
4.908485053	28.61351187	0.863022366
29.72019548	7.839228164	0.0195173
21.61415355	8.969598263	1.892460307
40.32216333	14.6342288	0.049710468
28.57183983	36.85853177	1.942999277
-2.153355728	17.51619064	1.164940603
29.33189072	30.97163763	1.300081504
31.34572755	13.69238329	1.163164166
0.805925639	-2.117281939	1.959530448
9.241186343	24.74871494	1.924322062
4.28891317	4.651990799	0.683288209
41.64489479	14.53337683	0.546433416
2.597353992	14.85544214	0.749444934
1.555735352	16.75203589	0.183026334
25.7313479	-4.451045385	1.146520767
34.4864929	6.768338658	0.896039427
23.46790916	-1.929927885	0.992577771
27.11576173	6.063286506	1.674112891
43.55376157	37.31864438	1.011998912
8.943780557	32.33086109	0.473860768
42.86726408	26.0130018	1.200524291
3.630225082	-0.482663093	0.510524405
37.92852656	40.55335267	1.399267534
31.25911775	6.494303943	1.152106913
35.53140525	15.19216842	1.976878534
-0.500059251	11.04705163	1.022817878
-1.969681672	31.28439618	1.113111497
21.46799512	36.4991216	1.717518068
34.45144617	10.89165269	0.904414908
32.6113985	0.493085288	0.219484737
8.494183185	21.23186727	1.945302154
30.52043426	10.59299726	0.582914255
37.51786687	40.5823712	1.278552295
7.768514897	-0.566707998	1.676511175
24.23593096	42.40543677	0.122057858
24.23206517	9.255404283	1.655464347
4.549322035	17.12649811	0.786823013
36.32869895	28.84355467	0.415206069
10.90523631	1.690549268	1.342925779
23.54955377	3.488353301	0.295311554
18.80398591	40.40512083	1.104350053
-3.353005363	-2.306853678	1.610126457
17.56874274	14.13231148	1.579287407
13.21434347	21.61749675	1.423313412
38.5738259	11.43448058	1.300236051
43.7418074	-1.201631935	1.174038334
15.69432489	10.45682132	0.527668083
32.93831325	44.76079906	0.373142888
34.05726343	4.789899051	1.984717946
35.11307849	16.2113355	1.457727736
19.91767913	35.44951336	0.713017867
-1.337828276	24.54957276	1.820375661
4.688296808	16.61838958	1.498319458
-3.040775668	42.31624949	1.527346647
22.94102753	4.192147223	0.99589763
20.89228001	44.71215053	1.709703366
43.12019699	28.94705045	0.807002778
41.74895431	18.97422728	0.463583223
14.81451243	30.25387376	1.117118069
32.83153504	44.77405293	1.924862809
21.75335526	43.1935065	0.231251758
-2.427585338	10.21744728	1.160383666
21.54822262	40.06040463	1.08110085
16.59903054	22.13334937	1.424829612
-4.166264353	35.0460441	0.28501865
18.92372365	7.841767709	0.738183378
28.08824567	3.480440673	0.557568041
